twi_query,intent,twi_response,english_translation,source
"Me ba no ho ayɛ mmerɛ kɛse na ɔrentee, dɛn na mɛyɛ?",emergency_query,Ma no ORS nsuo na kɔ ayaresabea a ɛbɛn wo ntɛm ara! Eyi yɛ emergency paa!,Give him ORS and run to the nearest hospital immediately! This is a major emergency!,WHO Ghana
"Me ba no ho ayɛ mmerɛ kɛse na ɔrentee, dɛn na mɛyɛ wo nim?",emergency_query,Ma no ORS nsuo na kɔ ayaresabea a ɛbɛn wo ntɛm ara! Eyi yɛ emergency paa!,Give him ORS and run to the nearest hospital immediately! This is a major emergency!,WHO Ghana
"Me ba no ho aye mmere kese na orentee, den na meye?",emergency_query,Ma no ORS nsuo na kɔ ayaresabea a ɛbɛn wo ntɛm ara! Eyi yɛ emergency paa!,Give him ORS and run to the nearest hospital immediately! This is a major emergency!,WHO Ghana
"Yarefoɔ no n'ani apɔn na ɔrente nsɛm yie, dɛn na mɛyɛ?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",CDC
"Yarefoɔ no na'ni apɔn na ɔrente nsɛm yie, dɛn na mɛyɛ?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",CDC
"Yarefoo no n'ani apon na orente nsem yie, den na meye?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",CDC
"Yarefoɔ no n'ani apɔn na ɔrente nsɛm yie, dɛn na mɛyɛ paa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",CDC
"Ayamtuo no mu yɛ den dodo na ɔrefe bebree, ɛyɛ emergency?",emergency_query,"Aane, sɛ ayamtuo ne afeɛ no kɔ so kɛse na wonntumi nsiw kwan a, kɔ ayaresabea mprepren ara na w'ankɔwuo!","Yes, if diarrhea and vomiting are severe and cannot be stopped, go to the health facility immediately to save their life.",Ghana Ministry of Health
"Aymatuo no mu yɛ den dodo na ɔrefe bebree, ɛyɛ emergency?",emergency_query,"Aane, sɛ ayamtuo ne afeɛ no kɔ so kɛse na wonntumi nsiw kwan a, kɔ ayaresabea mprepren ara na w'ankɔwuo!","Yes, if diarrhea and vomiting are severe and cannot be stopped, go to the health facility immediately to save their life.",Ghana Ministry of Health
"Ayamtuo no mu ye den dodo na orefe bebree, eye emergency?",emergency_query,"Aane, sɛ ayamtuo ne afeɛ no kɔ so kɛse na wonntumi nsiw kwan a, kɔ ayaresabea mprepren ara na w'ankɔwuo!","Yes, if diarrhea and vomiting are severe and cannot be stopped, go to the health facility immediately to save their life.",Ghana Ministry of Health
"Ayamtuo no mu yɛ den dodo na ɔrefe bebree, ɛyɛ emergency paa?",emergency_query,"Aane, sɛ ayamtuo ne afeɛ no kɔ so kɛse na wonntumi nsiw kwan a, kɔ ayaresabea mprepren ara na w'ankɔwuo!","Yes, if diarrhea and vomiting are severe and cannot be stopped, go to the health facility immediately to save their life.",Ghana Ministry of Health
"Woatɔ mmetegwee na ɔrentumi nsɔre, he na yɛnkɔ?",emergency_query,Kɔ ayaresabea a ɛbɛn wo ntɛm ara! Ɛyɛ emergency kɛse. Dɔkota bɛma no nsuo wɔ n'ntin (IV fluids) ampon n'nkwa.,Go to the nearest hospital immediately! It is a severe emergency. The doctor will give IV fluids to save their life.,WHO
"Woatɔ mmetegwee na ɔrentumi nsɔre, he na yɛnkɔ wo nim?",emergency_query,Kɔ ayaresabea a ɛbɛn wo ntɛm ara! Ɛyɛ emergency kɛse. Dɔkota bɛma no nsuo wɔ n'ntin (IV fluids) ampon n'nkwa.,Go to the nearest hospital immediately! It is a severe emergency. The doctor will give IV fluids to save their life.,WHO
"Woato mmetegwee na orentumi nsore, he na yenko?",emergency_query,Kɔ ayaresabea a ɛbɛn wo ntɛm ara! Ɛyɛ emergency kɛse. Dɔkota bɛma no nsuo wɔ n'ntin (IV fluids) ampon n'nkwa.,Go to the nearest hospital immediately! It is a severe emergency. The doctor will give IV fluids to save their life.,WHO
"Woatɔ mmetgewee na ɔrentumi nsɔre, he na yɛnkɔ?",emergency_query,Kɔ ayaresabea a ɛbɛn wo ntɛm ara! Ɛyɛ emergency kɛse. Dɔkota bɛma no nsuo wɔ n'ntin (IV fluids) ampon n'nkwa.,Go to the nearest hospital immediately! It is a severe emergency. The doctor will give IV fluids to save their life.,WHO
"The patient is unresponsive, what should I do?",emergency_query,Take the patient to the nearest hospital immediately! This is an extreme emergency. Give ORS along the way if possible.,Run to the hospital immediately! This is a critical emergency. Give ORS if they can swallow.,CDC Ghana
"The patient is unresponsive, what should I do wo nim?",emergency_query,Take the patient to the nearest hospital immediately! This is an extreme emergency. Give ORS along the way if possible.,Run to the hospital immediately! This is a critical emergency. Give ORS if they can swallow.,CDC Ghana
"The patinet is unresponsive, what should I do?",emergency_query,Take the patient to the nearest hospital immediately! This is an extreme emergency. Give ORS along the way if possible.,Run to the hospital immediately! This is a critical emergency. Give ORS if they can swallow.,CDC Ghana
Ayaresabea bɛn na yɛnkɔ ntɛm ara sɛ cholera no dɔɔso?,emergency_query,Kɔ ayaresabea anaa dɔkota pa hɔ a ɛbɛn wo paa ntɛm ara! Ghana Health Service ayɛ mbɔden sɛ ayaresabea nyinaa wɔ ORS ne IV fluids.,Go to the nearest government clinic or hospital immediately! The Ghana Health Service has equipped facilities with ORS and IV.,Ghana Health Service
Ayraesabea bɛn na yɛnkɔ ntɛm ara sɛ cholera no dɔɔso?,emergency_query,Kɔ ayaresabea anaa dɔkota pa hɔ a ɛbɛn wo paa ntɛm ara! Ghana Health Service ayɛ mbɔden sɛ ayaresabea nyinaa wɔ ORS ne IV fluids.,Go to the nearest government clinic or hospital immediately! The Ghana Health Service has equipped facilities with ORS and IV.,Ghana Health Service
Ayaresabea ben na yenko ntem ara se cholera no dooso?,emergency_query,Kɔ ayaresabea anaa dɔkota pa hɔ a ɛbɛn wo paa ntɛm ara! Ghana Health Service ayɛ mbɔden sɛ ayaresabea nyinaa wɔ ORS ne IV fluids.,Go to the nearest government clinic or hospital immediately! The Ghana Health Service has equipped facilities with ORS and IV.,Ghana Health Service
Ayaresabea bɛn na yɛnkɔ ntɛm ara sɛ cholera no dɔɔso wo nim?,emergency_query,Kɔ ayaresabea anaa dɔkota pa hɔ a ɛbɛn wo paa ntɛm ara! Ghana Health Service ayɛ mbɔden sɛ ayaresabea nyinaa wɔ ORS ne IV fluids.,Go to the nearest government clinic or hospital immediately! The Ghana Health Service has equipped facilities with ORS and IV.,Ghana Health Service
Mema wo akye,general_greeting,Mema wo akye! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good morning! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
Mema wo akye anaa ɛnyɛ saa?,general_greeting,Mema wo akye! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good morning! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
Mema wo aha,general_greeting,Mema wo aha! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good afternoon! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
Mema wo aha anaa ɛnyɛ saa?,general_greeting,Mema wo aha! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good afternoon! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
Mema wo adwo,general_greeting,Mema wo adwo! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good evening! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
Mema wo adwo paa?,general_greeting,Mema wo adwo! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm.,Good evening! I am the Cholera Twi Chatbot. I can answer questions about cholera.,Ghana NLP
"Yaa nua, ete sɛn?",general_greeting,Mema wo akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm wo Twi kasa mu.,Welcome! I am the Cholera Twi Chatbot. I can help answer questions about cholera in Twi.,Ghana NLP
"Yaa nua, ete sɛn wo nim?",general_greeting,Mema wo akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm wo Twi kasa mu.,Welcome! I am the Cholera Twi Chatbot. I can help answer questions about cholera in Twi.,Ghana NLP
"Yaa nua, ete sen?",general_greeting,Mema wo akwaaba! Me ne Cholera Twi Chatbot. Metumi abua wo cholera ho nsɛm wo Twi kasa mu.,Welcome! I am the Cholera Twi Chatbot. I can help answer questions about cholera in Twi.,Ghana NLP
"Kyei, ete sɛn?",general_greeting,"Ɛyɛ, akwaaba! Me ne Cholera Twi Chatbot. Bisa me cholera ho nsenkyerɛne, banbɔ anaa ano aduru.","It is well, welcome! I am the Cholera Twi Chatbot. Ask me about cholera symptoms, prevention, or treatment.",Ghana NLP
"Kyei, ete sen?",general_greeting,"Ɛyɛ, akwaaba! Me ne Cholera Twi Chatbot. Bisa me cholera ho nsenkyerɛne, banbɔ anaa ano aduru.","It is well, welcome! I am the Cholera Twi Chatbot. Ask me about cholera symptoms, prevention, or treatment.",Ghana NLP
"Kyei, ete sɛn wo nim?",general_greeting,"Ɛyɛ, akwaaba! Me ne Cholera Twi Chatbot. Bisa me cholera ho nsenkyerɛne, banbɔ anaa ano aduru.","It is well, welcome! I am the Cholera Twi Chatbot. Ask me about cholera symptoms, prevention, or treatment.",Ghana NLP
"Kyie, ete sɛn?",general_greeting,"Ɛyɛ, akwaaba! Me ne Cholera Twi Chatbot. Bisa me cholera ho nsenkyerɛne, banbɔ anaa ano aduru.","It is well, welcome! I am the Cholera Twi Chatbot. Ask me about cholera symptoms, prevention, or treatment.",Ghana NLP
"Hello, owura!",general_greeting,"Hello, akwaaba! Me ne Cholera Twi Chatbot. Mebua wo cholera ho nsɛmmisa wo Twi mu.","Hello, welcome! I am the Cholera Twi Chatbot. I answer cholera questions in Twi.",Ghana NLP
"Hlelo, owura!",general_greeting,"Hello, akwaaba! Me ne Cholera Twi Chatbot. Mebua wo cholera ho nsɛmmisa wo Twi mu.","Hello, welcome! I am the Cholera Twi Chatbot. I answer cholera questions in Twi.",Ghana NLP
"Hello, owura paa?",general_greeting,"Hello, akwaaba! Me ne Cholera Twi Chatbot. Mebua wo cholera ho nsɛmmisa wo Twi mu.","Hello, welcome! I am the Cholera Twi Chatbot. I answer cholera questions in Twi.",Ghana NLP
"Sɛ me ho yɛ hye na merefe a, ɛyɛ cholera?",symptoms_query,"Ateetee ne ɛfeɛ betumi ayɛ cholera nsenkyerɛne, nanso cholera titiriw yɛ ayamtuo a ɛte sɛ nsubɛn a atiridii nnim kuse. Hwɛ yie na kɔ ayaresabea ntɛm.","If I have a fever and I'm vomiting, is it cholera? Vomiting can be a symptom, but classic cholera is severe watery diarrhea usually without high fever. Be careful and go to the clinic quickly.",Ghana Health Service
"Se me ho ye hye na merefe a, eye cholera?",symptoms_query,"Ateetee ne ɛfeɛ betumi ayɛ cholera nsenkyerɛne, nanso cholera titiriw yɛ ayamtuo a ɛte sɛ nsubɛn a atiridii nnim kuse. Hwɛ yie na kɔ ayaresabea ntɛm.","If I have a fever and I'm vomiting, is it cholera? Vomiting can be a symptom, but classic cholera is severe watery diarrhea usually without high fever. Be careful and go to the clinic quickly.",Ghana Health Service
"Sɛ me ho yɛ hye na merefe a, ɛyɛ choelra?",symptoms_query,"Ateetee ne ɛfeɛ betumi ayɛ cholera nsenkyerɛne, nanso cholera titiriw yɛ ayamtuo a ɛte sɛ nsubɛn a atiridii nnim kuse. Hwɛ yie na kɔ ayaresabea ntɛm.","If I have a fever and I'm vomiting, is it cholera? Vomiting can be a symptom, but classic cholera is severe watery diarrhea usually without high fever. Be careful and go to the clinic quickly.",Ghana Health Service
"Sɛ me ho yɛ hye na merefe a, ɛyɛ cholera anaa?",symptoms_query,"Ateetee ne ɛfeɛ betumi ayɛ cholera nsenkyerɛne, nanso cholera titiriw yɛ ayamtuo a ɛte sɛ nsubɛn a atiridii nnim kuse. Hwɛ yie na kɔ ayaresabea ntɛm.","If I have a fever and I'm vomiting, is it cholera? Vomiting can be a symptom, but classic cholera is severe watery diarrhea usually without high fever. Be careful and go to the clinic quickly.",Ghana Health Service
"Mahu sɛ me nsuo a mekɔ yɛ fitaa sɛ nsubɛn, ɛyɛ dɛn?",symptoms_query,Ayamtuo a ɛte sɛ nsubɛn (rice-water stools) yɛ cholera nsenkyerɛne kɛseɛ. Kɔ ayaresabea a ɛbɛn wo ntɛm ara!,"I noticed my stool is white like rice-water, what is it? Diarrhea that looks like rice-water is a major symptom of cholera. Go to the nearest hospital immediately!",WHO Ghana
"Mahu sɛ me nsuo a mekɔ yɛ fitaa sɛ nsubɛn, ɛyɛ dɛn paa?",symptoms_query,Ayamtuo a ɛte sɛ nsubɛn (rice-water stools) yɛ cholera nsenkyerɛne kɛseɛ. Kɔ ayaresabea a ɛbɛn wo ntɛm ara!,"I noticed my stool is white like rice-water, what is it? Diarrhea that looks like rice-water is a major symptom of cholera. Go to the nearest hospital immediately!",WHO Ghana
"Mahu sɛ me nsuo a mekɔ yɛ iftaa sɛ nsubɛn, ɛyɛ dɛn?",symptoms_query,Ayamtuo a ɛte sɛ nsubɛn (rice-water stools) yɛ cholera nsenkyerɛne kɛseɛ. Kɔ ayaresabea a ɛbɛn wo ntɛm ara!,"I noticed my stool is white like rice-water, what is it? Diarrhea that looks like rice-water is a major symptom of cholera. Go to the nearest hospital immediately!",WHO Ghana
"Mahu se me nsuo a meko ye fitaa se nsuben, eye den?",symptoms_query,Ayamtuo a ɛte sɛ nsubɛn (rice-water stools) yɛ cholera nsenkyerɛne kɛseɛ. Kɔ ayaresabea a ɛbɛn wo ntɛm ara!,"I noticed my stool is white like rice-water, what is it? Diarrhea that looks like rice-water is a major symptom of cholera. Go to the nearest hospital immediately!",WHO Ghana
Cholera tumi ma obi ho keka no anaa?,symptoms_query,"Dabi, ɛho keka ntaa mma, nanso ayamtuo ne ɛfeɛ no tumi ma wo mmati ne wo nan mu yɛ wo ya (muscle cramps) ɛfiri nsuo a ɛsa wɔ wo ho nti.","Does cholera cause body itching? No, itching is not common, but the diarrhea and vomiting can cause muscle cramps due to dehydration.",CDC Ghana
Cholera tumi ma obi ho keka no naaa?,symptoms_query,"Dabi, ɛho keka ntaa mma, nanso ayamtuo ne ɛfeɛ no tumi ma wo mmati ne wo nan mu yɛ wo ya (muscle cramps) ɛfiri nsuo a ɛsa wɔ wo ho nti.","Does cholera cause body itching? No, itching is not common, but the diarrhea and vomiting can cause muscle cramps due to dehydration.",CDC Ghana
Cholera tumi ma obi ho keka no anaa ɛnte saa?,symptoms_query,"Dabi, ɛho keka ntaa mma, nanso ayamtuo ne ɛfeɛ no tumi ma wo mmati ne wo nan mu yɛ wo ya (muscle cramps) ɛfiri nsuo a ɛsa wɔ wo ho nti.","Does cholera cause body itching? No, itching is not common, but the diarrhea and vomiting can cause muscle cramps due to dehydration.",CDC Ghana
Kwan bɛn so na yɛbɛtumi asiw cholera kwan?,prevention_query,"Tumi siw cholera kwan sɛ wobɛnua wo nsuo ansa na wanom, wobɛhoro wo nsa ne nnuane ho yie, na woatena beae a ho tew.","How can we prevent cholera? Prevent cholera by boiling water before drinking, washing hands and food thoroughly, and maintaining good sanitation.",Ghana Ministry of Health
Kwan bɛn so na yɛbɛtumi asiw cholera kawn?,prevention_query,"Tumi siw cholera kwan sɛ wobɛnua wo nsuo ansa na wanom, wobɛhoro wo nsa ne nnuane ho yie, na woatena beae a ho tew.","How can we prevent cholera? Prevent cholera by boiling water before drinking, washing hands and food thoroughly, and maintaining good sanitation.",Ghana Ministry of Health
Kwan bɛn so na yɛbɛtumi asiw cholera kwan wo nim?,prevention_query,"Tumi siw cholera kwan sɛ wobɛnua wo nsuo ansa na wanom, wobɛhoro wo nsa ne nnuane ho yie, na woatena beae a ho tew.","How can we prevent cholera? Prevent cholera by boiling water before drinking, washing hands and food thoroughly, and maintaining good sanitation.",Ghana Ministry of Health
Kwan ben so na yebetumi asiw cholera kwan?,prevention_query,"Tumi siw cholera kwan sɛ wobɛnua wo nsuo ansa na wanom, wobɛhoro wo nsa ne nnuane ho yie, na woatena beae a ho tew.","How can we prevent cholera? Prevent cholera by boiling water before drinking, washing hands and food thoroughly, and maintaining good sanitation.",Ghana Ministry of Health
Ɛbɛtumi afiri nsuo mu aba?,transmission_query,"Aane, cholera ntaa mfa beae foforo biara nti sɛ nsuo anaa nnuane a efi (fi) wom a nkurɔfoɔ nom anaa wɔdi.","Can it come from water? Yes, cholera is mostly transmitted through contaminated water or food that people consume.",Ghana NLP
Ɛbɛtumi fairi nsuo mu aba?,transmission_query,"Aane, cholera ntaa mfa beae foforo biara nti sɛ nsuo anaa nnuane a efi (fi) wom a nkurɔfoɔ nom anaa wɔdi.","Can it come from water? Yes, cholera is mostly transmitted through contaminated water or food that people consume.",Ghana NLP
Ɛbɛtumi afiri nsuo mu aba wo nim?,transmission_query,"Aane, cholera ntaa mfa beae foforo biara nti sɛ nsuo anaa nnuane a efi (fi) wom a nkurɔfoɔ nom anaa wɔdi.","Can it come from water? Yes, cholera is mostly transmitted through contaminated water or food that people consume.",Ghana NLP
Ebetumi afiri nsuo mu aba?,transmission_query,"Aane, cholera ntaa mfa beae foforo biara nti sɛ nsuo anaa nnuane a efi (fi) wom a nkurɔfoɔ nom anaa wɔdi.","Can it come from water? Yes, cholera is mostly transmitted through contaminated water or food that people consume.",Ghana NLP
"Me ho nsuo asa a, dɛn na mɛyɛ wɔ fie?",treatment_query,"Sɛ wo ho nsuo reasa a, nyan ORS (nsuo, asikre, ne nkyene) nom ntɛm ara na kɔ ayaresabea ɛbɛn wo.","If I am dehydrated, what should I do at home? If you are dehydrated, mix and drink ORS (water, sugar, and salt) immediately and go to the nearest hospital.",WHO Ghana
"Me ho nsuo asa a, den na meye wo fie?",treatment_query,"Sɛ wo ho nsuo reasa a, nyan ORS (nsuo, asikre, ne nkyene) nom ntɛm ara na kɔ ayaresabea ɛbɛn wo.","If I am dehydrated, what should I do at home? If you are dehydrated, mix and drink ORS (water, sugar, and salt) immediately and go to the nearest hospital.",WHO Ghana
